01680;[['Groslee st benoit', '01680', '0.00018985627021715547'], ['Lhuis', '01680', '0.00018985627021715547'], ['Innimond', '01680', '0.00018985627021715547'], ['Marchamp', '01680', '0.00018985627021715547'], ['Lompnas', '01680', '0.00018985627021715547'], ['Serrieres de briord', '01470', '10.413278407013882'], ['Benonces', '01470', '10.413278407013882'], ['Montagnieu', '01470', '10.413278407013882'], ['Briord', '01470', '10.413278407013882'], ['Seillonnaz', '01470', '10.413278407013882']]
01580;[['Sonthonnax la montagne', '01580', '0'], ['Matafelon granges', '01580', '0'], ['Samognat', '01580', '0'], ['Izernore', '01580', '0'], ['Brion', '01460', '7.61152843893016'], ['Montreal la cluse', '01460', '7.61152843893016'], ['Nantua', '01460', '7.61152843893016'], ['Port', '01460', '7.61152843893016'], ['Nurieux volognat', '01460', '7.61152843893016'], ['Beard geovreissiat', '01460', '7.61152843893016']]
01851;[['Marboz', '01851', '0.00009492813510857774'], ['Beaupont', '01270', '8.27792321757355'], ['Salavre', '01270', '8.27792321757355'], ['Pirajoux', '01270', '8.27792321757355'], ['Coligny', '01270', '8.27792321757355'], ['Verjon', '01270', '8.27792321757355'], ['Villemotier', '01270', '8.27792321757355'], ['Domsure', '01270', '8.27792321757355'], ['Viriat', '01440', '10.603788934371995'], ['Val revermont', '01370', '11.244598995491005']]
01600;[['St bernard', '01600', '0.00009492813510857774'], ['Miserieux', '01600', '0.00009492813510857774'], ['Toussieux', '01600', '0.00009492813510857774'], ['Trevoux', '01600', '0.00009492813510857774'], ['Massieux', '01600', '0.00009492813510857774'], ['Parcieux', '01600', '0.00009492813510857774'], ['Ste euphemie', '01600', '0.00009492813510857774'], ['Reyrieux', '01600', '0.00009492813510857774'], ['St didier de formans', '01600', '0.00009492813510857774'], ['Quincieux', '69650', '5.390296178889824']]
01960;[['Peronnas', '01960', '0.00016442035307581959'], ['Servas', '01960', '0.00016442035307581959'], ['St andre sur vieux jonc', '01960', '0.00016442035307581959'], ['Dompierre sur veyle', '01240', '7.556295812185675'], ['St paul de varax', '01240', '7.556295812185675'], ['Lent', '01240', '7.556295812185675'], ['St andre le bouchoux', '01240', '7.556295812185675'], ['La chapelle du chatelard', '01240', '7.556295812185675'], ['St germain sur renon', '01240', '7.556295812185675'], ['Certines', '01240', '7.556295812185675']]
01540;[['St julien sur veyle', '01540', '0.00018985627021715547'], ['Vonnas', '01540', '0.00018985627021715547'], ['Perrex', '01540', '0.00018985627021715547'], ['Chaveyriat', '01660', '8.41572936014047'], ['Mezeriat', '01660', '8.41572936014047'], ['Vandeins', '01660', '8.41572936014047'], ['L abergement clemenciat', '01400', '9.942452085610652'], ['Dompierre sur chalaronne', '01400', '9.942452085610652'], ['Chatillon sur chalaronne', '01400', '9.942452085610652'], ['Chanoz chatenay', '01400', '9.942452085610652']]
01280;[['Prevessin moens', '01280', '0'], ['Ornex', '01210', '3.8726828971805265'], ['Versonnex', '01210', '3.8726828971805265'], ['Ferney voltaire', '01210', '3.8726828971805265'], ['Gex', '01170', '9.047688257963769'], ['Mijoux', '01170', '9.047688257963769'], ['Vesancy', '01170', '9.047688257963769'], ['Chevry', '01170', '9.047688257963769'], ['Echenevex', '01170', '9.047688257963769'], ['Cessy', '01170', '9.047688257963769']]
01710;[['Thoiry', '01710', '0'], ['Sergy', '01630', '3.3186076556705624'], ['Peron', '01630', '3.3186076556705624'], ['St jean de gonville', '01630', '3.3186076556705624'], ['Challex', '01630', '3.3186076556705624'], ['St genis pouilly', '01630', '3.3186076556705624'], ['Champfromier', '01410', '7.0662196667884904'], ['Mijoux', '01410', '7.0662196667884904'], ['Chezery forens', '01410', '7.0662196667884904'], ['Lajoux', '01410', '7.0662196667884904']]
01440;[['Viriat', '01440', '0.00013424865612133622'], ['Bourg en bresse', '01000', '4.862860319436482'], ['St denis les bourg', '01000', '4.862860319436482'], ['Marboz', '01851', '10.60383956379442'], ['Peronnas', '01960', '11.946349860634378'], ['Servas', '01960', '11.946349860634378'], ['St andre sur vieux jonc', '01960', '11.946349860634378'], ['Confrancon', '01310', '12.007629006160991'], ['Curtafond', '01310', '12.007629006160991'], ['St martin le chatel', '01310', '12.007629006160991']]
02300;[['Pierremande', '02300', '0.00013424865612133622'], ['St aubin', '02300', '0.00013424865612133622'], ['Neuflieux', '02300', '0.00013424865612133622'], ['Ognes', '02300', '0.00013424865612133622'], ['Audignicourt', '02300', '0.00013424865612133622'], ['Blerancourt', '02300', '0.00013424865612133622'], ['Commenchon', '02300', '0.00013424865612133622'], ['Caillouel crepigny', '02300', '0.00013424865612133622'], ['Bethancourt en vaux', '02300', '0.00013424865612133622'], ['Camelin', '02300', '0.00013424865612133622']]
